skill_id,suffix
SK111033,COG
SK111041,REG
SK111038,COG
SK111043,COG
SK206214,COG
SK206215,SLF
SK206216,TEC
SK206206,TEC
SK206205,TEC
SK226230,SOC
SK226225,COG
SK226231,SOC
SK061288,COG
SK061289,REG
SK061287,REG
SK061284,REG
SK061282,COG
SK151286,TEC
SK151287,TEC
SK159009,COG
SK158998,COG
SK062718,TEC
SK062719,TEC
SK062727,TEC
SK062717,TEC
SK100604,COG
SK205086,SOC
SK205088,COG
SK205096,TEC
SK205095,TEC
SK205089,COG
SK113035,REG
SK113026,COG
SK113036,TEC
SK113033,REG
SK040149,REG
SK193268,REG
SK193265,COG
SK193276,REG
SK193267,TEC
SK193270,TEC
SK112321,COG
SK197914,COG
SK197916,COG
SK197913,TEC
SK194968,TEC
SK194972,COG
SK194964,REG
SK194629,TEC
SK194624,COG
SK194618,REG
SK194626,REG
SK194620,TEC
SK194621,TEC
SK197932,SLF
SK197923,COG
SK199857,TEC
SK199865,REG
SK199863,REG
SK199861,TEC
SK194961,REG
SK194952,REG
SK194953,REG
SK194954,COG
SK194947,TEC
SK194948,COG
SK194941,REG
SK194529,COG
SK194532,REG
SK194535,TEC
SK194987,COG
SK194978,COG
SK194982,COG
SK194984,TEC
SK194980,REG
SK194979,TEC
SK194983,REG
SK194585,COG
SK194569,COG
SK194557,TEC
SK194561,REG
SK194562,REG
SK194565,REG
SK194570,TEC
SK194559,TEC
SK199043,SOC
SK199049,COG
SK199045,REG
SK200403,REG
SK200404,SOC
SK200406,SOC
SK200401,REG
SK200397,SLF
SK200410,TEC
SK194600,COG
SK194596,REG
SK194591,COG
SK194592,TEC
SK194598,TEC
SK194589,REG
SK194599,COG
SK199592,REG
SK199596,TEC
SK199599,TEC
SK199593,TEC
SK199595,REG
SK193297,REG
SK193287,SOC
SK193290,TEC
SK193288,SOC
SK193299,REG
SK193283,REG
SK193294,REG
SK193282,REG
SK193307,REG
SK193325,COG
SK193329,REG
SK193327,REG
SK193334,REG
SK113250,TEC
SK113245,TEC
SK113254,TEC
SK113244,REG
SK113246,REG
SK113247,REG
SK113252,TEC
SK066214,TEC
SK066202,TEC
SK113111,COG
SK113121,TEC
SK113122,COG
SK113108,TEC
SK113117,SOC
SK113113,TEC
SK016363,TEC
SK016359,TEC
SK016367,REG
SK016364,REG
SK016368,REG
SK016366,TEC
SK016362,REG
SK022748,REG
SK019445,REG
SK010603,REG
SK010606,REG
SK066954,COG
SK066951,TEC
SK066950,TEC
SK066957,TEC
SK066956,TEC
SK212887,COG
SK212885,SOC
SK212895,REG
SK212891,REG
SK212894,REG
SK212882,COG
SK212886,TEC
SK212896,REG
SK229556,COG
SK229551,REG
SK229560,REG
SK229553,COG
SK201522,REG
SK201524,TEC
SK201531,REG
SK201527,COG
SK076799,SOC
SK076801,TEC
SK076792,SLF
SK076803,REG
SK076798,COG
SK076804,COG
SK120281,COG
SK120286,TEC
SK120291,TEC
SK120294,SOC
SK120284,COG
SK120280,COG
SK120282,COG
SK120288,REG
SK120293,TEC
SK225755,COG
SK128580,COG
SK128577,COG
SK128572,TEC
SK128571,COG
SK128574,COG
SK128578,TEC
SK128575,COG
SK128573,TEC
SK128566,COG
SK128570,COG
SK128567,COG
SK128576,TEC
SK128579,COG
SK128568,TEC
SK036392,COG
SK036395,TEC
SK036390,COG
SK036397,REG
SK036393,TEC
SK036394,TEC
SK036399,SOC
SK036410,COG
SK036408,TEC
SK036406,TEC
SK036416,COG
SK036402,COG
SK133988,COG
SK133983,COG
SK133989,TEC
SK133995,COG
SK133993,REG
SK133944,TEC
SK133937,TEC
SK039198,REG
SK221419,TEC
SK221427,REG
SK221397,REG
SK221398,COG
SK221395,COG
SK221392,SOC
SK221401,COG
SK221394,REG
SK224438,TEC
SK224435,REG
SK221441,TEC
SK220836,COG
SK220959,TEC
SK220964,SOC
SK220958,TEC
SK220969,TEC
SK220962,COG
SK037467,TEC
SK037465,TEC
SK037468,REG
SK135465,COG
SK135468,COG
SK135457,COG
SK135466,COG
SK135456,COG
SK135460,COG
SK135461,COG
SK135458,TEC
SK135464,COG
SK135467,COG
