skill_id,suffix
SK194600,HYB
SK194596,WRK
SK194591,HYB
SK194592,WRK
SK194598,WRK
SK194589,WRK
SK194599,WRK
SK199592,WRK
SK199596,WRK
SK199599,WRK
SK199593,WRK
SK199595,WRK
SK193297,WRK
SK193287,WRK
SK193290,WRK
SK193288,WRK
SK193299,WRK
SK193283,WRK
SK193294,WRK
SK193282,HYB
SK193307,WRK
SK193325,WRK
SK193329,WRK
SK193327,PRA
SK193334,WRK
SK113250,WRK
SK113245,WRK
SK113254,WRK
SK113244,WRK
SK113246,WRK
SK113247,WRK
SK113252,PRA
SK066214,PRA
SK066202,WRK
SK113111,THE
SK113121,WRK
SK113122,WRK
SK113108,PRA
SK113117,WRK
