skill_id,suffix
SK003466,SYS
SK003473,INF
SK003476,INF
SK208749,INF
SK208750,INF
SK208760,INF
SK208757,INF
SK208755,INF
SK208748,INF
SK208751,INF
SK208761,INF
SK141450,INF
SK141455,INF
SK173854,INF
SK173862,SYS
SK173858,SYS
SK173859,INF
SK173867,INF
SK188179,INF
SK188186,INF
SK188191,PEO
SK188181,INF
SK188189,INF
SK188183,INF
SK188193,INF
SK174219,INF
SK174225,INF
SK174220,INF
SK174214,INF
SK174218,INF
SK099502,INF
SK099507,INF
SK099508,INF
SK125084,IDE
SK125074,INF
SK125076,INF
SK125082,INF
SK125083,INF
SK125073,INF
SK125079,INF
SK125075,THG
SK240678,INF
SK240683,INF
SK124297,INF
SK124305,IDE
SK124299,PEO
SK124295,INF
SK084537,PEO
SK084543,INF
SK125276,INF
SK125284,IDE
SK125277,INF
SK125275,INF
SK230317,INF
SK230316,INF
SK164281,INF
SK164292,INF
SK164293,INF
SK164285,INF
SK164288,INF
SK164282,IDE
SK164286,INF
SK164289,INF
SK089899,INF
SK089900,INF
SK089892,INF
SK026893,SYS
SK026891,PEO
SK165707,INF
SK165710,INF
SK165712,INF
SK165705,INF
SK165711,INF
SK173889,INF
SK173883,SYS
SK173887,THG
SK173891,THG
SK173886,PEO
SK173893,INF
SK173894,THG
SK173896,SYS
SK173890,INF
SK235379,PEO
SK235382,INF
SK235385,PEO
SK231933,INF
SK231940,INF
SK231932,INF
SK231931,PEO
SK231930,INF
SK231929,INF
SK231939,SYS
SK231934,INF
SK235396,PEO
SK179309,INF
SK179302,INF
SK179299,PEO
SK179310,INF
SK179305,INF
SK179307,PEO
SK179190,INF
SK179198,INF
SK179192,PEO
SK235406,INF
SK235411,INF
SK235410,THG
SK072091,INF
SK072096,INF
SK072101,INF
SK005276,INF
SK005282,INF
SK005278,INF
SK005283,INF
SK005271,INF
SK005274,INF
SK005280,INF
SK235414,INF
SK235422,INF
SK235421,IDE
SK235420,INF
SK235419,INF
SK218553,INF
SK218557,INF
SK218564,INF
SK218559,INF
SK218554,INF
SK120604,SYS
SK120608,IDE
SK120596,INF
SK120606,PEO
SK120598,IDE
SK120600,IDE
SK120601,SYS
SK120599,INF
SK120624,IDE
SK120634,SYS
SK120637,INF
SK120625,IDE
SK120628,PEO
SK120626,IDE
SK120636,IDE
SK120627,INF
SK120632,IDE
SK177003,INF
SK177004,PEO
SK177002,INF
SK177008,PEO
SK177011,IDE
SK177009,INF
SK177078,INF
SK104658,INF
SK104661,THG
SK152338,INF
SK152336,IDE
SK152344,SYS
SK152337,SYS
SK152340,INF
SK152341,SYS
SK158926,THG
SK158911,SYS
SK158909,SYS
SK158931,SYS
SK158930,PEO
SK223949,PEO
SK223951,INF
SK223946,INF
SK087437,INF
SK087439,INF
SK087443,THG
SK087427,INF
SK087422,PEO
SK087425,INF
SK087424,INF
SK114002,SYS
SK114001,INF
SK113999,IDE
SK113997,IDE
SK114005,INF
SK197852,PEO
SK197850,PEO
SK197854,SYS
SK197853,SYS
SK106439,INF
SK106434,PEO
SK106441,PEO
SK106428,SYS
SK106435,PEO
SK106438,PEO
SK106429,SYS
SK106431,INF
SK243686,INF
SK244974,PEO
SK244960,THG
SK244973,SYS
SK244962,INF
SK224373,PEO
SK204209,INF
SK204204,THG
SK204202,PEO
SK204207,PEO
SK204199,PEO
SK204206,SYS
SK144185,INF
SK144198,INF
SK144188,INF
SK144189,INF
SK144190,INF
SK145186,IDE
SK145193,INF
SK145192,INF
SK145195,INF
SK145190,INF
SK145197,INF
SK145187,INF
SK145188,THG
SK145194,INF
SK145196,INF
SK042871,IDE
SK096398,INF
SK096395,INF
SK096400,IDE
SK096397,SYS
SK096391,IDE
SK096399,THG
SK096388,SYS
SK096389,INF
SK096401,INF
SK085520,INF
SK085517,THG
SK085523,PEO
SK085516,THG
SK085522,THG
SK085515,INF
SK085513,PEO
SK085518,THG
SK085512,THG
SK145214,INF
SK145224,INF
SK204254,IDE
SK204245,PEO
SK204248,THG
SK204256,INF
SK124404,IDE
SK124403,IDE
SK124406,SYS
SK124396,INF
SK124399,SYS
SK124402,IDE
SK143136,PEO
SK143148,PEO
SK143139,SYS
SK143142,THG
SK143141,INF
SK143149,THG
SK143145,INF
SK131175,INF
SK131187,INF
SK131177,INF
SK131178,THG
SK131190,INF
SK131204,SYS
SK131199,SYS
SK131198,SYS
SK131201,INF
SK131203,INF
SK131192,INF
SK131196,INF
SK131212,INF
SK131214,INF
SK131205,INF
SK131215,INF
SK131206,INF
SK131210,INF
SK131216,INF
SK131209,INF
SK131217,INF
SK131228,INF
SK131229,INF
SK131227,INF
SK131222,INF
SK131230,INF
SK131224,INF
SK124600,IDE
SK124609,INF
SK124599,IDE
SK124605,IDE
SK124608,SYS
SK124613,SYS
SK124606,INF
SK126888,INF
SK126883,SYS
SK126884,IDE
SK126893,SYS
SK126889,INF
SK134200,INF
SK134193,INF
SK134191,THG
SK134189,INF
SK134196,INF
SK102850,INF
SK102852,IDE
SK116503,INF
SK116506,INF
SK116510,SYS
SK102902,INF
SK102910,INF
SK102911,IDE
SK102912,SYS
SK102879,SYS
SK102882,IDE
SK062008,THG
SK032937,INF
SK032943,INF
SK032949,SYS
SK032939,INF
SK032951,SYS
SK041254,INF
SK041257,INF
SK041258,INF
SK041218,IDE
SK041222,INF
SK041231,INF
SK041228,INF
SK041221,INF
SK041230,INF
SK133927,INF
SK133935,SYS
SK133936,SYS
SK133931,SYS
SK133960,INF
SK133961,IDE
SK133958,IDE
SK133964,PEO
SK133970,INF
SK133977,SYS
SK133969,IDE
SK133975,SYS
SK133972,SYS
SK133979,THG
SK133968,IDE
SK037581,THG
SK037400,INF
SK037413,SYS
SK038757,PEO
SK038749,PEO
SK038748,PEO
SK038755,INF
SK038747,INF
SK038752,SYS
SK038761,PEO
SK204108,THG
SK204115,PEO
SK204117,INF
SK204109,THG
SK204118,PEO
SK204121,PEO
SK134213,PEO
SK134205,SYS
SK136098,INF
SK136101,INF
SK133854,THG
SK136097,THG
SK133846,THG
SK103993,INF
SK103990,PEO
SK103991,INF
SK103996,INF
SK096657,INF
SK096647,SYS
SK096672,INF
SK096663,INF
SK111037,INF
SK111033,INF
SK111041,INF
SK111038,INF
SK111043,INF
SK206214,INF
SK206215,SYS
SK206216,THG
SK206206,SYS
SK206205,THG
SK226230,SYS
SK226225,INF
SK226231,PEO
SK061288,INF
SK061289,THG
SK061287,THG
SK061284,INF
SK061282,INF
SK151286,THG
SK151287,THG
SK159009,SYS
SK158998,SYS
SK062718,THG
SK062719,THG
SK062727,THG
SK062717,THG
SK100604,INF
SK205086,PEO
SK205088,PEO
SK205096,THG
SK205095,THG
SK205089,IDE
SK113035,INF
SK113026,PEO
SK113036,PEO
SK113033,INF
SK040149,THG
SK193268,THG
SK193265,INF
SK193276,INF
SK193267,SYS
SK193270,PEO
SK112321,INF
SK197914,INF
SK197916,SYS
SK197913,SYS
SK194968,THG
SK194972,INF
SK194964,SYS
SK194629,PEO
SK194624,SYS
SK194618,INF
SK194626,SYS
SK194620,SYS
SK194621,SYS
SK197932,SYS
SK197923,SYS
SK199857,THG
SK199865,INF
SK199863,PEO
SK199861,SYS
SK194961,THG
SK194952,INF
SK194953,PEO
SK194954,INF
SK194947,INF
SK194948,SYS
SK194941,THG
SK194529,INF
SK194532,SYS
SK194535,THG
SK194987,INF
SK194978,INF
SK194982,INF
SK194984,SYS
SK194980,SYS
SK194979,PEO
SK194983,PEO
SK194585,PEO
SK194569,PEO
SK194557,THG
SK194561,THG
SK194562,INF
SK194565,PEO
SK194570,SYS
SK194559,THG
SK199043,PEO
SK199049,INF
SK199045,INF
SK200403,INF
SK200404,PEO
SK200406,PEO
SK200401,INF
SK200397,SYS
SK200410,INF
SK194600,INF
SK194596,INF
SK194591,INF
SK194592,THG
SK194598,SYS
SK194589,THG
SK194599,PEO
SK199592,INF
SK199596,THG
SK199599,THG
SK199593,SYS
SK199595,INF
SK193297,SYS
SK193287,PEO
SK193290,SYS
SK193288,SYS
SK193299,THG
SK193283,SYS
SK193294,INF
SK193282,INF
SK193307,INF
SK193325,INF
SK193329,INF
SK193327,SYS
SK193334,THG
SK113250,THG
SK113245,THG
SK113254,PEO
SK113244,PEO
SK113246,THG
SK113247,THG
SK113252,THG
SK066214,IDE
SK066202,THG
SK113111,INF
SK113121,PEO
SK113122,PEO
SK113108,THG
SK113117,PEO
SK113113,PEO
SK016363,THG
SK016359,THG
SK016367,THG
SK016364,THG
SK016368,INF
SK016366,INF
SK016362,INF
SK022748,PEO
SK019445,THG
SK010603,INF
SK010606,PEO
SK066954,INF
SK066951,INF
SK066950,INF
SK066957,INF
SK066956,IDE
SK212887,INF
SK212885,PEO
SK212895,SYS
SK212891,PEO
SK212894,IDE
SK212882,INF
SK212886,INF
SK212896,PEO
SK229556,INF
SK229551,PEO
SK229560,PEO
SK229553,INF
SK201522,THG
SK201524,INF
SK201531,INF
SK201527,INF
SK076799,PEO
SK076801,THG
SK076792,SYS
SK076803,THG
SK076798,INF
SK076804,THG
SK120281,IDE
SK120286,SYS
SK120291,IDE
SK120294,PEO
SK120284,INF
SK120280,IDE
SK120282,INF
SK120288,INF
SK120293,INF
SK225755,SYS
SK128580,SYS
SK128577,INF
SK128572,INF
SK128571,SYS
SK128574,IDE
SK128578,SYS
SK128575,INF
